https://ebird.org/species/kawpar1,Psittaciformes,Psittacidae,Kawall's Amazon,Amazona kawalli,,"Large, bright green parrot. Note the white at the base of the bill, red patches on the tail sides, and narrow pale terminal tail-band. Found in humid forest, usually near watercourses. Most often detected by its nasal rolling monosyllabic “crraow” flight call. The similar Mealy Parrot has a bisyllabic flight call, lacks white around the bill, and has red shoulders."
https://ebird.org/species/kopwar1,Passeriformes,Cisticolidae,Cinnamon-breasted Warbler,Euryptila subcinnamomea,,"A furtive dark brown warbler of rocky gorges, dry river valleys, and boulder-strewn outcrops in semi-arid terrain. At close range, the gray throat in combination with the rusty crown, rump, and variable breast band are diagnostic. It actively hops on rocks and low bushes, sometimes vanishing into a pile of boulders or vegetation only to reappear some distance away. It is scarce and unobtrusive unless vocalizing, when it perches prominently to sing a series or repeated phrase of long, often slurred clear whistles, sometimes mixed with dry rattling buzzy notes."
https://ebird.org/species/laweye1,Passeriformes,Zosteropidae,Fiji White-eye,Zosterops explorator,,"A small, mostly citrine-yellow bird with a pale buffy-gray belly, a bold white eye-ring, and a black line from eye to bill. Bill dark. Most common in heavily forested areas. Silvereye is similar but has gray back and peachy cinnamon underside and prefers open habitats. Common calls include a very high-pitched “seee” and “seeu-seeu.”"
https://ebird.org/species/lesred1,Passeriformes,Fringillidae,普通朱頂雀(cabaret),Acanthis flammea cabaret,,Explore eBird
https://ebird.org/species/licpar,Psittaciformes,Psittacidae,Lilac-crowned Amazon,Amazona finschi,,"Relatively long-tailed, bright green parrot endemic to tropical lowlands and foothills in west Mexico. Uncommon. Found in forest, edge, and semiopen areas with forest patches. Most often seen flying overhead early and late in the day, often fairly high and usually in pairs or loose groups made up of pairs. Best field mark is the pale yellowish bill that contrasts with the dark red forehead (lilac crown is very hard to see). Like other parrots in the same genus, in flight shows a red patch on the flight feathers."
https://ebird.org/species/likwhe1,Passeriformes,Zosteropidae,Kai Kecil White-eye,Zosterops uropygialis,,"A small green-and-yellow songbird, green above with a yellow rump and a uniform yellow underside. No noticeable eye-ring. A canopy species that occurs in pairs and small flocks in forest, scattered trees, and scrub. Confined to Kai Kecil Island. Differs from Lemon-bellied White-eye in the absence of a bold white eye-ring. Gives dry, stuttering chattering notes as well as a short, sharp “chiDilup.”"
https://ebird.org/species/loemon1,Passeriformes,Monarchidae,Tanimbar Monarch,Carterornis castus,,"A striking black-and-white songbird with diagnostic bold white markings on the black face and a broad white panel in the black wings. Outer tail feathers white, and underparts white except for black throat. Female shows more extensive white facial markings and a rose flush to breast. Singles or pairs can be found high in forests of the lowlands and foothills, regularly joining mixed-species flocks. Unique within range in Tanimbar Islands. Song is a stuttering, rising “w’w’witcheuwit.” Also gives a shorter “witcheu” and characteristic monarch rasping calls, “grrrt-grrrt.”"
https://ebird.org/species/lotcor1,Suliformes,Phalacrocoracidae,Reed Cormorant,Microcarbo africanus,,"A small, speckle-backed cormorant that is common and widespread in fresh water. The adult is blackish with a short black crest above the bill. Immatures are brownish with paler underparts. Although they share the same habitat with Great Cormorant, Reed Cormorants can be separated by their much smaller size, red eyes, and proportionately longer tails. Generally, Reed Cormorant avoids the marine habitats of the similar-looking Crowned Cormorant, which has a larger crest, an unspeckled back, and a shorter tail."
https://ebird.org/species/macdov1,Columbiformes,Columbidae,Spot-breasted Cuckoo-Dove,Macropygia mackinlayi,,"A small-bodied, mostly brown dove with a long, uniformly brown tail. Found in almost every forested habitat including regrowth around villages and mangroves. Darker wings contrast with a lighter tan-colored body and head. Uniform brown tail separates it from the similar Black-billed Cuckoo-Dove, which has a heavily barred tail and rump. MacKinlay’s is separated from Slender-billed Cuckoo-Dove in its much darker head and paler undertail, especially in flight. Frequently heard calling, giving its typical namesake “coo-koo, coo-koo” call, sometimes likened to “let’s go, let’s go.”"
https://ebird.org/species/macbus1,Otidiformes,Otididae,Asian Houbara,Chlamydotis macqueenii,,"A medium-to-large bustard; significantly smaller than Great Bustard, but larger than Little Bustard. Overall tones are rather pale sandy. The neck is white with a vertical black stripe, most prominent in adult males. Females are slightly smaller and slimmer than males. Very similar to African Houbara, separated mainly by range. Display of male is an amusing dance in long straight lines across open hills with white ornamental feathers covering its tilting head. Breeds in dry steppe and semi-desert with scattered shrubs. Eastern populations migratory. Normally mute."
https://ebird.org/species/mabeat1,Coraciiformes,Meropidae,Olive Bee-eater,Merops superciliosus,,"Large green bee-eater with a rufous throat patch. Found in almost any open habitat, including savannah, cultivation, scrub, and grassland. Often perches up conspicuously, singly or in small groups. Feeds on insects on the wing, and often seen in flight, sometimes in loose flocks. Incessantly gives a soft rolling “krrrio” call, especially in flight. Similar in shape and size to European and Blue-cheeked Bee-eaters. Has a very different color scheme from European Bee-eater, and a subtly different one from Blue-cheeked: green underparts, bright white stripes on the cheek, and a brownish crown."
https://ebird.org/species/margrd1,Columbiformes,Columbidae,Marquesan Ground Dove,Pampusana rubescens,,"A rotund, short-legged ground-dwelling dove that usually runs rather than flies when startled. Slate-gray belly contrasts with paler gray chest and head, and with purplish shoulders and back. No similar species occur in its range. Apparently rarely vocal, but has been heard giving a snarling sound."
https://ebird.org/species/marimp1,Columbiformes,Columbidae,Nuku Hiva Imperial-Pigeon,Ducula galeata,,"A large pigeon with a mostly dark gray body and a greenish back and wings. Head appears elongated, with a fleshy saddle at the base of the bill. Chestnut rear underside is most obvious in flight. Resident in remote forested valleys above 700 meters of elevation. Most common vocalisation is a very harsh, crow-like “krrrahhh,” most often heard in the early morning."
https://ebird.org/species/markin2,Coraciiformes,Alcedinidae,Marquesan Kingfisher,Todiramphus godeffroyi,,"An extremely pale kingfisher with a mostly white body and head and a very thin black line going through the eye and around the back of the head. Wings and tail pale blue, and bill dark. Prefers dense humid lowland forest, often along streams. Unique within its range. Gives a short repetitive “kiau,” developing into a laughing chatter."
https://ebird.org/species/marmon2,Passeriformes,Monarchidae,Marquesan Monarch,Pomarea mendozae,,"Smallish flycatcher-like bird endemic to Mohotani (also referred to as Motane). Male is glossy black overall, while female is white-bodied with a black hood, black-and-white-striped wings, and a faint tan wash on the belly. Juveniles are gingery tan-brown overall with darker patches. Note long tail and pale gray bill. Inhabits dry forest throughout the island, ranging from the lowlands up into the hills. Vocalizations include a sweet whistle and a sharp, chattery “jirjirjirjirjir.”"
https://ebird.org/species/meapar,Psittaciformes,Psittacidae,Mealy Amazon,Amazona farinosa,,"Large, bright green parrot of humid evergreen forest in tropical lowlands. Uncommon. Found in rainforest and adjacent clearings, not in open habitats. Most often seen flying overhead early and late in the day, usually in pairs. Best field mark is the big pale eyering on a fairly plain head; with a good view, the bluish crown can be seen. Like other parrots in the same genus, in flight shows a red patch on the flight feathers."
https://ebird.org/species/minwhe1,Passeriformes,Zosteropidae,Mindanao Heleia,Heleia goodfellowi,,"A fairly small bird of montane forest on Mindanao. Olive on the upperparts, darker in the wing and tail, with a blackish mask, dingy yellow underparts, and a pale gray throat. Usually found in mixed-species flocks with Cinnamon Ibon, Mountain White-eye, and Black-and-cinnamon Fantail. Similar to Yellow-bellied Whistler, but usually found at higher elevations, and has a thinner bill and dark mask. Gives a musical whistle and also a harsh grating call."
https://ebird.org/species/molcuc1,Cuculiformes,Cuculidae,Moluccan Brush Cuckoo,Cacomantis aeruginosus,,"A fairly large cuckoo with uniformly dark gray upperparts, head, and throat, with deep chestnut below. Juvenile is brown and heavily barred all over. Confined to forested hills in the Moluccas. Distinguished from Brush Cuckoo by its preference for dense habitats, and by the extension of the chestnut color to the chest. Song is also faster than Brush Cuckoo’s. Piping whistles include “wit-wit-wit-wit…” uttered at relatively level pitch, and piping notes, “pip-pip-pip-pip-pip-pipPIPPIPPIPPIPIPIPPIPIPIPIP…”, getting louder and faster by the end."
https://ebird.org/species/molcus1,Passeriformes,Campephagidae,Moluccan Cuckooshrike,Coracina atriceps,,"A large, long-tailed, heavy-billed cuckooshrike. Male has a complete black hood. Female lacks hood, but head is darker gray to blackish, without a clear black throat. Both sexes are largely pale gray above and white-bellied. Singles or pairs inhabit upper levels of forest and edges in lowland and foothills. Confined to the Moluccas. Larger and heavier-billed than Halmahera and Common Cicadabirds, and white belly separates it from those species and from Stout-billed Cuckooshrike. Distinguished from Black-faced Cuckooshrike by the black hood that includes nape and crown. Gives a harsh, accelerating rattle, “grrgrrgrr-grrRT-GRRRT-GRRRT,” and a high-pitched, soft whining “wheeeyoo.”"
https://ebird.org/species/mouwhe1,Passeriformes,Muscicapidae,Mountain Chat,Myrmecocichla monticola,,"A medium-sized wheatear that is variable in plumage, but always has a diagnostic white rump and outer tail feathers in both sexes. The male has both gray and black morphs with white shoulder patches and black wings; gray morphs often have a gray crown. The female is sooty brown. Pairs and small groups perch on promontories in open shrubby hilly areas, stony patches on level ground, and around stone buildings, dropping onto the ground to forage. The similar White-headed Black-Chat resembles male dark-morph Mountain Wheatear, but has a black tail and rump and occupies broadleaf woodland."
https://ebird.org/species/pappit2,Passeriformes,Pittidae,Papuan Pitta (Northern),Erythropitta macklotii habenichti,,Explore eBird
https://ebird.org/species/moctyr7,Passeriformes,Tyrannidae,Mouse-colored Tyrannulet (Northern),Nesotriccus murinus incomtus/eremonomus,,Explore eBird
https://ebird.org/species/ocefly1,Passeriformes,Monarchidae,Chuuk Flycatcher,Myiagra oceanica,,"Sadly, despite the name, not an ocean-going flycatcher; instead, this is a species of forest and forest edge habitats on Micronesia’s Chuuk Islands. Combination of bluish-gray head, pale orange throat and breast, brown-tinged wings, and slightly peaked head is unique on the islands. “Flycatches” from a perch, often close to the ground. Gives a variety of vocalizations, including a series of cheerful rising whistles, a repetitive squeaky series, a descending chatter, and hoarse meows."
https://ebird.org/species/olrser1,Passeriformes,Fringillidae,Arabian Serin,Crithagra rothschildi,,"Very plain gray-brown seedeater with a pale chin, blurry streaks running down the breast, and an olive-yellow rump, which is conspicuous in flight. Found in dry, rocky habitats in hilly and montane areas, which vary from dense woodland to areas with only scattered trees and bushes. Often in pairs. Has the odd habit of frequently flicking its tail. The song is a steady stream of musical whistles and trills. Similar to Yemen Serin, but has a weaker facial pattern and an olive rump."
https://ebird.org/species/orbmyz1,Passeriformes,Meliphagidae,Sulphur-breasted Myzomela,Myzomela jugularis,,"A beautiful, intricately marked myzomela with a red cap (lacking in female) and throat, a black face, forehead, and back, a yellow chest, black wings with white spots and large olive patches, and grayish-white underparts. Rump vivid red. Undertail black with a white tip. Common in all habitats. Voice is a constant chattering of “chit-chit” and “sweet-sweet” calls."
https://ebird.org/species/orwpar,Psittaciformes,Psittacidae,Orange-winged Amazon,Amazona amazonica,,Large green parrot with a blue mask and yellow crown and cheeks (the extent of which can vary between individuals). The tail has a broad yellow terminal band. The large orange-red patches on the trailing inner wings are obvious in flight and sometimes when perched. Found in a variety of wooded habitats from tall humid forests to savannas. Also ventures into urban areas.
https://ebird.org/species/peipig1,Columbiformes,Columbidae,Barking Imperial-Pigeon,Ducula latrans,,"A large, long-necked, long-tailed pigeon. Body and tail brown, head and neck gray, throat and chest peachy pink. Usually solitary on large and medium islands in extensive mature forest. Similar in shape to Pacific Imperial-Pigeon, but has a gray body and green wings and is generally found on smaller islands. Most common call is an owl-like “whu!..whu!..whu!..whu!”"
https://ebird.org/species/pettwi1,Passeriformes,Estrildidae,Red-throated Twinspot,Hypargos niveoguttatus,,"Small, chunky dark waxbill with bright white “twin spots” across the black belly. The male has a red hood and gray crown, and the female an orange breast and brownish head. Found in lush habitats, including forest edge, clearings, and thickets. Shy and inconspicuous. Distinctive call is a short, high trill. The rarely heard song is a complex mix of many different call types. Similar to Pink-throated Twinspot, but male separated by the gray crown, and female by the orange breast."
https://ebird.org/species/purpar1,Psittaciformes,Psittacidae,Puerto Rican Amazon,Amazona vittata,,"A chunky green resident of moist upland forests. No other native parrots occur within its range, but the Red-crowned Parrot, native to Mexico, is often kept in captivity and looks very similar. Compared to the Puerto Rican Parrot, the Red-crowned has more extensive red on the forehead, has a small red patch on its wings, and has gray, not pinkish-colored, legs and feet. Calls include a loud harsh “wee-uh.”"
https://ebird.org/species/pyweye1,Passeriformes,Zosteropidae,Pygmy Heleia,Heleia squamifrons,,"Tiny hyperactive ping-pong ball of a bird. Unlike any other Bornean white-eye in appearance; note gray-brown upperparts, yellow-washed underparts, pale gray face, pale eyes, and white-speckled “scaly” forehead. Inhabits submontane and hill forests and forest edge, particularly in scrubby growth and stunted vegetation. Forages at middle and upper levels of forest in flocks, often mixed in with other species. Calls are high and squeaky. Also known as Bornean Ibon."
https://ebird.org/species/rbsrob1,Passeriformes,Muscicapidae,White-browed Scrub-Robin,Cercotrichas leucophrys,,"A medium-sized scrub-robin with gray-brown upperparts, a strong white eyebrow and moustache, and a diagnostic streaked breast and flanks (though streaking on the breast is sometimes diffuse). Races in northeast Africa have a rufous tail and back and extensive white on the upper wings, while farther south the back and tail are browner and the white on the wings is reduced to two distinctive wingbars. Pairs are abundant in woodland, preferring drier savanna, where they either skulk, run on the ground with the tail cocked searching for food, or perch in a prominent position singing a characteristic “twee-too-too” song, or a variety of other quavering sweet notes that can be complex and varied."
https://ebird.org/species/rebpar7,Psittaciformes,Psittacidae,Red-browed Amazon,Amazona rhodocorytha,,"Large and mostly green parrot, notable for its orange-red forehead, grading to purplish-brown on the hind-crown, a reddish base of the bill, and wing patches framed by dark purplish flight feathers. A rare and threatened inhabitant of the canopy of humid, usually lowland forests."
https://ebird.org/species/recpar,Psittaciformes,Psittacidae,Red-crowned Amazon,Amazona viridigenalis,,"Fairly large, bright green parrot endemic to humid tropical lowlands and foothills in northeast Mexico. Uncommon. Found in forests, edges, semiopen areas with scattered tall trees, and forest patches. Most often seen flying over early and late in the day, often fairly high and usually in pairs or loose groups made up of pairs. Best field mark is the pale, ivory-yellow bill that contrasts with the red forecrown. Like other similar parrots, in flight shows a red patch on the back of the wing. Introduced to California, Puerto Rico, Florida, and Hawaii."
https://ebird.org/species/reftin1,Piciformes,Lybiidae,Northern Red-fronted Tinkerbird,Pogoniulus uropygialis,,"Strikingly marked miniature barbet. Adults have a red patch above the bill, but immatures lack this. Found in woodland and savanna, ranging from arid to moderately moist. Most common call is a monotonously repeated “took” call that is sometimes given hundreds of times consecutively. Also gives a higher 2- or 3-part call and a fast trill. Adults easily separated from Yellow-fronted Tinkerbird by the bright red front. Immatures are tricky; immature Northern Red-fronted is slightly smaller and darker-backed."
https://ebird.org/species/rehcis2,Passeriformes,Cisticolidae,Gray-backed Cisticola,Cisticola subruficapilla,,"Medium-sized, streak-backed cisticola of uplands. Varies geographically: gray-backed and streak-breasted in the south, and rufous-backed and plain-breasted in the north. Found in fynbos and karoo habitats, usually in areas with a mix of rocks, shrubs, and grass. Generally inconspicuous; seen singly or in pairs. Song is a short, explosive, accelerating trill. Calls include a rising, two-part “chu-cheee”. Very similar to Wailing Cisticola, but has a different voice, a smaller bill, less buffy underparts, and doesn’t show rufous in the wing."
https://ebird.org/species/relpar,Psittaciformes,Psittacidae,Red-lored Amazon,Amazona autumnalis,,"Fairly large, bright green parrot of humid tropical lowlands. Fairly common. Found in forest, edge, and semiopen areas with scattered tall trees and forest patches. Most often seen flying overhead early and late in the day, often fairly high and usually in pairs or loose groups made up of pairs. Best field mark is the contrasting yellow cheek patch; also note red forehead. Like other parrots in the same genus, in flight shows a red patch on the flight feathers."
https://ebird.org/species/renpar1,Psittaciformes,Psittacidae,Red-necked Amazon,Amazona arausiaca,,"A chunky and gregarious resident of wet upland forests; often found in flocks of up to 15 birds. Its green body, bluish head, and orange-red spot on upper chest readily separates this species from the Imperial Parrot, the only other parrot sharing its range, as well as parrot species commonly kept in captivity. The largely blue underwing, often seen in flight, is also distinctive. Calls include a shrill “chur-lu-weeek” with the final note louder and higher pitched, plus a shrill, almost trilled, “cureeek.”"
https://ebird.org/species/respar2,Psittaciformes,Psittacidae,Red-spectacled Amazon,Amazona pretrei,,"Large, mostly green parrot with large red patches around the eyes and forehead and on the leading edge of the wing and shoulders. Note the bare white eyering. Patchily distributed; found mostly found in Araucaria forest. Nests in open woodland."
https://ebird.org/species/retpar1,Psittaciformes,Psittacidae,Red-tailed Amazon,Amazona brasiliensis,,"Large parrot restricted to coastal forests and mangroves of southeast Brazil. Mainly green with a red forehead and purplish cheeks and throat. The tail is yellow tipped with a narrow red band. May be confused with Red-browed Parrot, especially in flight, but lacks that species’ red wing patches."
https://ebird.org/species/reifir1,Passeriformes,Estrildidae,Chad Firefinch,Lagonosticta umbrinodorsalis,,"A small brown and reddish waxbill with a blue-gray bill, a mostly gray head, and black under the tail. There are a few white spots along the shoulder. Found in dry, rocky habitat with grass and bushes. Usually in pairs or small groups. Very similar to African Firefinch, but separated by range and habitat. Also similar to Black-bellied Firefinch, but has less extensive black on the belly, and males further separated by the gray patch on the head. Calls include soft “teew” whistles, “tep” notes, and “pit-pit-pit” calls. The song is a series of identical whistled notes."
https://ebird.org/species/reiwoo1,Piciformes,Picidae,Speckle-throated Woodpecker,Campethera scriptoricauda,,"An attractive medium-sized woodpecker with an olive-green back and spotted pale underparts. Males have a red crown, nape, and moustache streak, while females have a black crown, a red nape, and a black-and-white moustache streak. Both sexes have a streaked black patch behind the eye. Found in savanna and woodland, including miombo. Very similar to Bennett’s Woodpecker, but there is little overlap in range; note Reichenow’s darker face. Females are further distinguished by their lack of brown cheek and throat patches. Fairly similar to Golden-tailed and Mombasa Woodpeckers, but distinguished by the spotted rather than striped breast. The vocalizations include burry nasal churring and whooping notes, often given by a group in chorus."
https://ebird.org/species/rimrew1,Passeriformes,Acrocephalidae,Rimatara Reed Warbler,Acrocephalus rimitarae,,"A large warbler with a yellowish eyebrow and a dark eye-stripe. Crown and upperparts warm olive-brown. Body and tail messily interspersed with white, giving a variably patchy white-and-brown appearance. Found in brushy forest and reed beds. Most common vocalizations reported to be loud scolding “chack-chack” calls and chirping."
https://ebird.org/species/rucrol2,Coraciiformes,Coraciidae,Purple Roller,Coracias naevius,,"A bulky roller that is mostly dull purple-cinnamon in color; it is flecked with many fine white streaks and has a bold white eyebrow. It exposes colorful blue wings and tail while performing an acrobatic rolling flight display. Singles and pairs sit conspicuously in open savanna, preferring thornveld and drier woodlands. It perches on exposed snags and swoops to the ground to hunt large invertebrates and small vertebrates. A partial resident, it also enganges in complicated seasonal movements in parts of its range. The similarly-plumaged Broad-billed Roller is smaller, has a bright yellow (not dark) bill, and prefers moister habitats."
https://ebird.org/species/runwry1,Piciformes,Picidae,Red-throated Wryneck,Jynx ruficollis,,"Odd and distinctive member of the woodpecker family. Shows a rufous throat in all plumages, though reduced in juveniles. The underparts vary geographically: they are completely rufous in Ethiopian birds, and the throat is barred in some populations. Flight is undulating, like a typical woodpecker. Found locally in cultivated areas, gardens, woodland, forest edge, and grassland with some trees. Usually in pairs. Call is a loud, ringing series of “kwee” notes. Similar to Eurasian Wryneck, but easily separated by the rufous throat."
https://ebird.org/species/rubwhi1,Passeriformes,Pachycephalidae,Tenggara Whistler,Pachycephala calliope,,"Medium-sized songbird, endemic to the Lesser Sundas and far eastern Java. Throughout much of range, the typical Golden-type Whistler: brightly-colored males have a striking black-and-white head and flashy yellow collar, breast, and belly, while considerably duller females are brownish overall with paler underparts, whitish throat, and yellow vent. Like other Pacycephala whistlers, a forest species, often seen gleaning insects from the foliage, or heard giving its loud, vibrant, rising song. Also gives a rising “weet” call."
https://ebird.org/species/salere1,Passeriformes,Cisticolidae,Yellow-bellied Eremomela (Salvadori's),Eremomela icteropygialis salvadorii,,Explore eBird
https://ebird.org/species/salwea1,Passeriformes,Ploceidae,Juba Weaver,Ploceus dichrocephalus,,"A fairly small, compact weaver with a large bill. Breeding males are colorful, with a black head, a red eye, a rufous chest, and a yellow belly and back. Females and non-breeding males are dull olive-gray with pale buffy underparts and a pale patch at the base of the otherwise black bill. Found very locally in riverside thickets in dry country, often in small flocks. Similar to Black-headed and Golden-backed Weavers, but separated by range. Females and non-breeding males can be cautiously identified by the pale patch on the bill and by the overall size and shape. Vocalizations are typical of weavers: “chik” notes and a scratchy “radio static” song."
https://ebird.org/species/scnpar1,Psittaciformes,Psittacidae,Scaly-naped Amazon,Amazona mercenarius,,"Fairly large green parrot with short tail. The only member of the Amazona genus that is found at such high elevations in the Andes, from 1100-3400m. Almost all bright green with small red wing patches visible in flight; also note small red patches in tail. Sexes similar. Found in pairs or small flocks, typically seen flying over intact montane forest."
https://ebird.org/species/sevgro1,Galliformes,Phasianidae,Chinese Grouse,Tetrastes sewerzowi,,"A stout, crested terrestrial bird of mountainous woodlands and the only grouse in its range. Brown overall, with densely patterned belly. Male has white-lined black throat, female a plain brown throat. Forages on the ground and in trees, eating buds and flowers from the lower and middle layers of trees, especially in spring. Well camouflaged and shy, often flushing explosively from thick undergrowth at close range."
https://ebird.org/species/shisun3,Passeriformes,Nectariniidae,Abyssinian Sunbird,Cinnyris habessinicus,,"A medium-sized, long-billed sunbird in which males and females are very different. Males have a green head, purple forehead, red-and-yellow band across the chest, and a black belly. Females are plain, with olive-gray on the back and pale gray below. Found in dry thorn savanna, woodland, and gardens. Male could be confused with Black-bellied, Gorgeous, or Beautiful Sunbirds, but is chunkier and larger, and lacks the elongated central tail feathers of those species. Females can be identified with caution by their combination of plain, unstreaked underparts, long bill, and conspicuous pale eyebrow. Common vocalizations include a “vit” call, warbling series, and dry trills."
https://ebird.org/species/snisni1,Charadriiformes,Scolopacidae,Snares Snipe,Coenocorypha huegeli,,"A small, stocky wader endemic to New Zealand. Dark brown and black, with barred feathers on the belly. Native to the Snares Islands, but introduced to Putauhina and Codfish Islands. Found in areas with dense vegetation cover, but will move into less covered areas at night to feed. Rarely flies. Male call is a “chup chup chup” sometimes building to a “queeyoo queeyoo queeyoo.”"
https://ebird.org/species/soicus1,Passeriformes,Campephagidae,Solomons Cicadabird,Edolisoma holopolium,,"The male is a striking black-and-gray cicadabird; pitch black below and on the face, leaving a light gray cap and upperside. The tail is also black. The female is mostly powder-gray with diagnostic uniformly dark slate flight feathers and tail. Found in forest at low and moderate elevations on the Solomon Islands. Male is similar to Central Melanesian Cicadabird, but distinguished by its paler upperparts and darker underparts. Most common vocalization is a rasping, upslurred “vvr-reeeoo” or a series of these notes. Also gives a bleating call."
https://ebird.org/species/slblar1,Passeriformes,Alaudidae,Somali Lark,Corypha somalica,,"A slender lark with a sharp, straight dagger-like bill, long legs, a pale eyebrow, and a long dark tail with contrasting white outer tail feathers. Upperparts are rusty with whitish feather edging, giving it a scaly appearance. Underparts are whitish with rusty streaks across the chest. Endemic to Somalia in open grassland and lightly wooded areas, often on red sand, where pairs run extensively and fly only short distances. Vocalizations undescribed. Russet Lark is similar to Somali Lark, but has a more robust bill, shorter tail, richer rusty upperparts and buff (not white) outer tail feathers; Lesser Hoopoe-Lark is plain and pale."
https://ebird.org/species/pappit1,Passeriformes,Pittidae,Papuan Pitta,Erythropitta macklotii,,"A distinctive plump, short-tailed, long-legged bird with a bold red belly. Note the rusty nape, black throat, broad blue chest band bordered below with a thick black line, and greenish upperparts. Singles or pairs forage on the forest floor or call from a low perch within forest and secondary growth. More abundant in the lowlands but also occurs in the foothills. No similar species in range. Song is typical of the genus, with a quivering, rising first note and a falling, mournful second whistle: “waaaaop-aaaaaawoo.”"
https://ebird.org/species/souboo8,Strigiformes,Strigidae,Australian Boobook,Ninox boobook,,"Small brownish owl with dark ‘glasses’ surrounding eyes. Plumage and size varies depending on region with some subspecies exhibiting much darker plumage than others. Fairly common in a wide variety of habitats. Similar to Morepork, and range overlaps in winter in southern Victoria; Southern Boobook is larger, lighter, and has less extensive spotting. Song is a familiar ‘boo-book’ with the second note lower pitched than the first, lower and rougher-sounding than Morepork."
https://ebird.org/species/moctyr3,Passeriformes,Tyrannidae,Mouse-colored Tyrannulet (Southern),Nesotriccus murinus murinus/wagae,,Explore eBird
https://ebird.org/species/spemon1,Passeriformes,Monarchidae,Australian Spectacled Monarch,Symposiachrus trivirgatus,,"A small songbird with a modestly long tail and pale bill. Slate-gray above, pale below, with black mask and chin, rich rufous-orange throat and upper breast, and white tail corners. Inhabits and forest edge, where itorages actively, sometimes hovering. Song varies across range, from rising mellow whistles in the Lesser Sundas to raspier whistled notes in Australia. Calls also vary, but are generally harsh and unpleasant-sounding buzzes and rattles."
https://ebird.org/species/stlpar1,Psittaciformes,Psittacidae,St. Lucia Amazon,Amazona versicolor,,"A stout inhabitant of wet montane forests; sometimes ventures into orchards. This species often appears green with a bluish head, though a variable amount of red is present on the chest and belly. In overflight, a small red patch on each wing can be seen above and below. No other parrots occur within its range, and no parrot commonly kept in captivity resembles this species. Calls include a somewhat sharp “ka-chuck” and plaintive “ay-uh.”"
https://ebird.org/species/stvpar1,Psittaciformes,Psittacidae,St. Vincent Amazon,Amazona guildingii,,"A stout inhabitant of wet montane forests where it is typically found near the canopy. Seen well, this species presents a unique rainbow of colors. In overflight, it often appears dark with a largely pale head and a yellow crescent on the outer wing. Most common call is a loud, scratchy “gua,” given in series."
https://ebird.org/species/sthwhe1,Passeriformes,Zosteropidae,Sulawesi Heleia,Heleia squamiceps,,"A small, slim-billed songbird with a green upperside, yellow-washed underparts with green sides, and extensive white streaks on the head. South Sulawesi form shows a scaled throat; all other forms have an unmarked pale throat. Juveniles show a green-toned crown and a paler underside. Pairs or small groups inhabit montane forest and edges, frequenting mixed-species flocks. Confined to Sulawesi. Unmistakable: the only warbler-like songbird with abundant white head streaking. Short, rich warbled song includes repeated phrases like “twit-tiwit…” interspersed with “chu-chu-chu” notes. Call is a soft “chu-chu-chu.”"
https://ebird.org/species/tansee1,Passeriformes,Fringillidae,Kipengere Seedeater,Crithagra melanochroa,,"A large seedeater with a big, bulging bill. Dark brown above and white below with heavily streaked underparts. Also note the white marks around the eye. Rare and local in montane habitats including forest, forest edge, and lush scrub. Somewhat similar to Yellow-browed Seedeater, but larger and heavier-billed, without any yellow in the plumage. The song is a fast-paced mix of whistled and rattling notes."
https://ebird.org/species/timwhe1,Passeriformes,Zosteropidae,Timor Heleia,Heleia muelleri,,"A rather distinctive small green songbird with a yellow face, a bold black line through the eye, black scalloping on the crown, and streaked light yellow underparts. Juveniles plainer, with little or no streaking on crown and underside. Found in pairs or groups in forest within lowlands and foothills, usually occupying the canopy or subcanopy. Combination of streaked underside and absence of white eye-ring is unique among white-eyes in range. Call is a penetrating, rowdy monotonous squabbling: “wikikikikikikiki….”. Also gives a weak “seer” call."
https://ebird.org/species/trumon1,Passeriformes,Monarchidae,Chuuk Monarch,Metabolus rugensis,,"Medium-sized flycatcher-like bird with a long pointed bill. Male is bright white with a black face and throat. Female is entirely dark overall. Juvenile is rufous above and paler buff below. Endemic to the Chuuk Islands of Micronesia, where it primarily inhabits remnant upland native forest, extensive mangroves, and small forested atolls. Less frequently in degraded lowland forest. Favors areas with a dense understory, where it forages singly or in small groups, moving slowly through the foliage. Sparse and declining as a result of habitat loss. Gives low whistles and a nasal “jeer!”"
https://ebird.org/species/trweye1,Passeriformes,Zosteropidae,Teardrop White-eye,Rukia ruki,,"Strange-looking bird with a tiny range, found exclusively on the islands of Tol South, Onei, Paata, and Polle, in Chuuk, Micronesia. Only in dense native old-growth montane forest, where it is often found close to the endemic poison tree (“panaw” in Chuukese). Most numerous on Tol South, where it is restricted to Mt. Winipot. Dark olive-brown all over, with bright orange legs and a white “teardrop” crescent under the eye. Long-bodied appearance is quite different from most white-eyes. Gives a long series of musical warbles."
https://ebird.org/species/tucpar1,Psittaciformes,Psittacidae,Tucuman Amazon,Amazona tucumana,,"Large, scaly, short-tailed parrot of humid montane forest with mixed Podocarpus and alders (Bosque Tucumano) of southern Bolivia and NW Argentina. Generally scarce and uncommon. Scaly plumage and green crown distinctive. Generally in pairs or small groups. Voice much higher and more shrill than Turquoise-fronted Parrot, the only large parrot that occurs in the same range."
